51550,0.048,Jan 13 2015 01: +0
55842,0.047,Jan 14 2015 01: +0
58256,0.046,Jan 15 2015 01: +0
51933,0.052,Jan 16 2015 01: +0
49687,0.048,Jan 17 2015 01: +0
48831,0.042,Jan 18 2015 01: +0
38136,0.044,Jan 19 2015 01: +0
35691,0.044,Jan 20 2015 01: +0
33222,0.043,Jan 21 2015 01: +0
32263,0.045,Jan 22 2015 01: +0
34652,0.045,Jan 23 2015 01: +0
37644,0.049,Jan 24 2015 01: +0
37720,0.046,Jan 25 2015 01: +0
32191,0.043,Jan 26 2015 01: +0
32024,0.045,Jan 27 2015 01: +0
31990,0.041,Jan 28 2015 01: +0
31052,0.041,Jan 29 2015 01: +0
38322,0.042,Jan 30 2015 01: +0
42852,0.042,Jan 31 2015 01: +0
37094,0.042,Feb 01 2015 01: +0
27055,0.044,Feb 02 2015 01: +0
29245,0.045,Feb 03 2015 01: +0
26672,0.047,Feb 04 2015 01: +0
26074,0.046,Feb 05 2015 01: +0
28820,0.045,Feb 06 2015 01: +0
28770,0.051,Feb 07 2015 01: +0
26701,0.049,Feb 08 2015 01: +0
21160,0.048,Feb 09 2015 01: +0
18181,0.051,Feb 10 2015 01: +0
18985,0.052,Feb 11 2015 01: +0
20735,0.052,Feb 12 2015 01: +0
23953,0.05,Feb 13 2015 01: +0
27509,0.052,Feb 14 2015 01: +0
24790,0.052,Feb 15 2015 01: +0
20933,0.056,Feb 16 2015 01: +0
18897,0.056,Feb 17 2015 01: +0
17894,0.055,Feb 18 2015 01: +0
16955,0.055,Feb 19 2015 01: +0
19968,0.052,Feb 20 2015 01: +0
21732,0.054,Feb 21 2015 01: +0
20788,0.053,Feb 22 2015 01: +0
17326,0.05,Feb 23 2015 01: +0
16429,0.054,Feb 24 2015 01: +0
17164,0.056,Feb 25 2015 01: +0
18089,0.056,Feb 26 2015 01: +0
18856,0.056,Feb 27 2015 01: +0
21830,0.054,Feb 28 2015 01: +0
20718,0.056,Mar 01 2015 01: +0
16282,0.055,Mar 02 2015 01: +0
14900,0.055,Mar 03 2015 01: +0
14153,0.054,Mar 04 2015 01: +0
15020,0.056,Mar 05 2015 01: +0
18386,0.054,Mar 06 2015 01: +0
19019,0.055,Mar 07 2015 01: +0
16932,0.054,Mar 08 2015 01: +0
13817,0.055,Mar 09 2015 01: +0
14013,0.056,Mar 10 2015 01: +0
12790,0.056,Mar 11 2015 01: +0
11926,0.053,Mar 12 2015 01: +0
15576,0.058,Mar 13 2015 01: +0
19381,0.059,Mar 14 2015 01: +0
21546,0.051,Mar 15 2015 01: +0
13200,0.052,Mar 16 2015 01: +0
13161,0.055,Mar 17 2015 01: +0
13028,0.058,Mar 18 2015 01: +0
13428,0.058,Mar 19 2015 01: +0
15463,0.061,Mar 20 2015 01: +0
17568,0.062,Mar 21 2015 01: +0
15165,0.063,Mar 22 2015 01: +0
12785,0.061,Mar 23 2015 01: +0
12930,0.062,Mar 24 2015 01: +0
14252,0.064,Mar 25 2015 01: +0
13558,0.064,Mar 26 2015 01: +0
14588,0.065,Mar 27 2015 01: +0
15738,0.066,Mar 28 2015 01: +0
15332,0.065,Mar 29 2015 01: +0
12952,0.066,Mar 30 2015 01: +0
15193,0.066,Mar 31 2015 01: +0
18775,0.065,Apr 01 2015 01: +0
21471,0.063,Apr 02 2015 01: +0
16865,0.069,Apr 03 2015 01: +0
17145,0.075,Apr 04 2015 01: +0
16694,0.074,Apr 05 2015 01: +0
15510,0.076,Apr 06 2015 01: +0
16801,0.075,Apr 07 2015 01: +0
14509,0.076,Apr 08 2015 01: +0
16436,0.081,Apr 09 2015 01: +0
16742,0.084,Apr 10 2015 01: +0
21044,0.089,Apr 11 2015 01: +0
17430,0.089,Apr 12 2015 01: +0
15919,0.095,Apr 13 2015 01: +0
12589,0.095,Apr 14 2015 01: +0
10609,0.095,Apr 15 2015 01: +0
12310,0.082,Apr 16 2015 01: +0
11538,0.081,Apr 17 2015 01: +0
13618,0.075,Apr 18 2015 01: +0
12591,0.069,Apr 19 2015 01: +0
10424,0.071,Apr 20 2015 01: +0
11360,0.069,Apr 21 2015 01: +0
12306,0.062,Apr 22 2015 01: +0
13347,0.063,Apr 23 2015 01: +0
11850,0.064,Apr 24 2015 01: +0
14378,0.066,Apr 25 2015 01: +0
12624,0.064,Apr 26 2015 01: +0
10801,0.064,Apr 27 2015 01: +0
11289,0.071,Apr 28 2015 01: +0
10512,0.073,Apr 29 2015 01: +0
11611,0.079,Apr 30 2015 01: +0
12790,0.075,May 01 2015 01: +0
12881,0.08,May 02 2015 01: +0
11462,0.08,May 03 2015 01: +0
9893,0.077,May 04 2015 01: +0
9696,0.082,May 05 2015 01: +0
9498,0.086,May 06 2015 01: +0
9192,0.088,May 07 2015 01: +0
10861,0.084,May 08 2015 01: +0
11979,0.085,May 09 2015 01: +0
11086,0.084,May 10 2015 01: +0
9538,0.082,May 11 2015 01: +0
9599,0.083,May 12 2015 01: +0
11768,0.084,May 13 2015 01: +0
15527,0.081,May 14 2015 01: +0
10267,0.083,May 15 2015 01: +0
11405,0.082,May 16 2015 01: +0
11841,0.079,May 17 2015 01: +0
9577,0.08,May 18 2015 01: +0
10715,0.078,May 19 2015 01: +0
10755,0.078,May 20 2015 01: +0
9717,0.079,May 21 2015 01: +0
11197,0.08,May 22 2015 01: +0
11622,0.083,May 23 2015 01: +0
10923,0.08,May 24 2015 01: +0
9865,0.086,May 25 2015 01: +0
9651,0.088,May 26 2015 01: +0
13884,0.061,May 27 2015 01: +0
9491,0.067,May 28 2015 01: +0
10324,0.072,May 29 2015 01: +0
11187,0.077,May 30 2015 01: +0
10161,0.079,May 31 2015 01: +0
10467,0.085,Jun 01 2015 01: +0
9724,0.087,Jun 02 2015 01: +0
9521,0.082,Jun 03 2015 01: +0
9238,0.087,Jun 04 2015 01: +0
10044,0.078,Jun 05 2015 01: +0
10393,0.078,Jun 06 2015 01: +0
9474,0.08,Jun 07 2015 01: +0
8212,0.081,Jun 08 2015 01: +0
7705,0.083,Jun 09 2015 01: +0
7865,0.086,Jun 10 2015 01: +0
7524,0.083,Jun 11 2015 01: +0
9700,0.078,Jun 12 2015 01: +0
9692,0.077,Jun 13 2015 01: +0
10160,0.074,Jun 14 2015 01: +0
8959,0.073,Jun 15 2015 01: +0
9747,0.074,Jun 16 2015 01: +0
8727,0.075,Jun 17 2015 01: +0
8927,0.075,Jun 18 2015 01: +0
8225,0.077,Jun 19 2015 01: +0
8778,0.077,Jun 20 2015 01: +0
9040,0.068,Jun 21 2015 01: +0
8133,0.07,Jun 22 2015 01: +0
7959,0.075,Jun 23 2015 01: +0
8839,0.078,Jun 24 2015 01: +0
8419,0.079,Jun 25 2015 01: +0
8155,0.083,Jun 26 2015 01: +0
8562,0.087,Jun 27 2015 01: +0
8115,0.087,Jun 28 2015 01: +0
8688,0.088,Jun 29 2015 01: +0
8673,0.09,Jun 30 2015 01: +0
7880,0.089,Jul 01 2015 01: +0
7973,0.088,Jul 02 2015 01: +0
8042,0.089,Jul 03 2015 01: +0
5994,0.085,Jul 04 2015 01: +0
6103,0.083,Jul 05 2015 01: +0
5944,0.083,Jul 06 2015 01: +0
5882,0.081,Jul 07 2015 01: +0
5909,0.083,Jul 08 2015 01: +0
6119,0.086,Jul 09 2015 01: +0
6505,0.085,Jul 10 2015 01: +0
6334,0.085,Jul 11 2015 01: +0
6059,0.087,Jul 12 2015 01: +0
6760,0.084,Jul 13 2015 01: +0
6054,0.082,Jul 14 2015 01: +0
6161,0.083,Jul 15 2015 01: +0
5459,0.083,Jul 16 2015 01: +0
7590,0.084,Jul 17 2015 01: +0
7043,0.086,Jul 18 2015 01: +0
7058,0.086,Jul 19 2015 01: +0
6137,0.085,Jul 20 2015 01: +0
6434,0.086,Jul 21 2015 01: +0
7018,0.086,Jul 22 2015 01: +0
6453,0.086,Jul 23 2015 01: +0
6325,0.085,Jul 24 2015 01: +0
6539,0.086,Jul 25 2015 01: +0
5698,0.083,Jul 26 2015 01: +0
6117,0.085,Jul 27 2015 01: +0
5920,0.082,Jul 28 2015 01: +0
5300,0.081,Jul 29 2015 01: +0
6337,0.083,Jul 30 2015 01: +0
6824,0.082,Jul 31 2015 01: +0
5968,0.085,Aug 01 2015 01: +0
5936,0.083,Aug 02 2015 01: +0
6105,0.08,Aug 03 2015 01: +0
5750,0.083,Aug 04 2015 01: +0
5829,0.081,Aug 05 2015 01: +0
5800,0.082,Aug 06 2015 01: +0
5843,0.082,Aug 07 2015 01: +0
6765,0.083,Aug 08 2015 01: +0
5404,0.082,Aug 09 2015 01: +0
6177,0.085,Aug 10 2015 01: +0
5420,0.083,Aug 11 2015 01: +0
4929,0.084,Aug 12 2015 01: +0
5532,0.084,Aug 13 2015 01: +0
5560,0.084,Aug 14 2015 01: +0
6248,0.08,Aug 15 2015 01: +0
6099,0.079,Aug 16 2015 01: +0
5353,0.083,Aug 17 2015 01: +0
4684,0.079,Aug 18 2015 01: +0
5170,0.075,Aug 19 2015 01: +0
5148,0.073,Aug 20 2015 01: +0
5821,0.071,Aug 21 2015 01: +0
6176,0.078,Aug 22 2015 01: +0
7849,0.067,Aug 23 2015 01: +0
5554,0.068,Aug 24 2015 01: +0
4691,0.07,Aug 25 2015 01: +0
5867,0.073,Aug 26 2015 01: +0
6411,0.076,Aug 27 2015 01: +0
6116,0.079,Aug 28 2015 01: +0
6232,0.081,Aug 29 2015 01: +0
6415,0.083,Aug 30 2015 01: +0
5215,0.084,Aug 31 2015 01: +0
6018,0.086,Sep 01 2015 01: +0
5516,0.088,Sep 02 2015 01: +0
5762,0.085,Sep 03 2015 01: +0
5923,0.089,Sep 04 2015 01: +0
6999,0.089,Sep 05 2015 01: +0
7112,0.091,Sep 06 2015 01: +0
5618,0.094,Sep 07 2015 01: +0
5106,0.092,Sep 08 2015 01: +0
4629,0.095,Sep 09 2015 01: +0
5570,0.093,Sep 10 2015 01: +0
7067,0.096,Sep 11 2015 01: +0
7167,0.098,Sep 12 2015 01: +0
6093,0.095,Sep 13 2015 01: +0
4833,0.098,Sep 14 2015 01: +0
5438,0.096,Sep 15 2015 01: +0
7602,0.102,Sep 16 2015 01: +0
7956,0.107,Sep 17 2015 01: +0
8081,0.106,Sep 18 2015 01: +0
8972,0.106,Sep 19 2015 01: +0
8143,0.108,Sep 20 2015 01: +0
10555,0.104,Sep 21 2015 01: +0
6978,0.099,Sep 22 2015 01: +0
6483,0.095,Sep 23 2015 01: +0
6094,0.101,Sep 24 2015 01: +0
7481,0.102,Sep 25 2015 01: +0
7823,0.111,Sep 26 2015 01: +0
6180,0.103,Sep 27 2015 01: +0
7698,0.1,Sep 28 2015 01: +0
5962,0.104,Sep 29 2015 01: +0
5811,0.111,Sep 30 2015 01: +0
8863,0.116,Oct 01 2015 01: +0
10997,0.112,Oct 02 2015 01: +0
13413,0.121,Oct 03 2015 01: +0
9823,0.142,Oct 04 2015 01: +0
8262,0.165,Oct 05 2015 01: +0
8643,0.187,Oct 06 2015 01: +0
10938,0.242,Oct 07 2015 01: +0
9531,0.222,Oct 08 2015 01: +0
8298,0.188,Oct 09 2015 01: +0
6415,0.189,Oct 10 2015 01: +0
7140,0.168,Oct 11 2015 01: +0
7364,0.164,Oct 12 2015 01: +0
5436,0.155,Oct 13 2015 01: +0
5486,0.154,Oct 14 2015 01: +0
4544,0.154,Oct 15 2015 01: +0
4029,0.156,Oct 16 2015 01: +0
4936,0.156,Oct 17 2015 01: +0
4487,0.154,Oct 18 2015 01: +0
4733,0.147,Oct 19 2015 01: +0
5071,0.145,Oct 20 2015 01: +0
5540,0.13,Oct 21 2015 01: +0
4321,0.124,Oct 22 2015 01: +0
4482,0.128,Oct 23 2015 01: +0
5061,0.127,Oct 24 2015 01: +0
5140,0.128,Oct 25 2015 01: +0
4433,0.131,Oct 26 2015 01: +0
4945,0.124,Oct 27 2015 01: +0
4872,0.119,Oct 28 2015 01: +0
4015,0.117,Oct 29 2015 01: +0
5835,0.128,Oct 30 2015 01: +0
5806,0.13,Oct 31 2015 01: +0
10444,0.132,Nov 01 2015 01: +0
6253,0.142,Nov 02 2015 01: +0
5027,0.154,Nov 03 2015 01: +0
4354,0.151,Nov 04 2015 01: +0
4761,0.155,Nov 05 2015 01: +0
4203,0.157,Nov 06 2015 01: +0
5752,0.148,Nov 07 2015 01: +0
5400,0.135,Nov 08 2015 01: +0
3269,0.143,Nov 09 2015 01: +0
5493,0.147,Nov 10 2015 01: +0
3076,0.139,Nov 11 2015 01: +0
3554,0.136,Nov 12 2015 01: +0
3864,0.136,Nov 13 2015 01: +0
4586,0.146,Nov 14 2015 01: +0
4225,0.144,Nov 15 2015 01: +0
4114,0.141,Nov 16 2015 01: +0
3520,0.14,Nov 17 2015 01: +0
4323,0.147,Nov 18 2015 01: +0
3763,0.143,Nov 19 2015 01: +0
4224,0.144,Nov 20 2015 01: +0
5443,0.141,Nov 21 2015 01: +0
5489,0.128,Nov 22 2015 01: +0
5079,0.124,Nov 23 2015 01: +0
3859,0.128,Nov 24 2015 01: +0
4319,0.13,Nov 25 2015 01: +0
4361,0.124,Nov 26 2015 01: +0
4953,0.122,Nov 27 2015 01: +0
4988,0.122,Nov 28 2015 01: +0
4200,0.122,Nov 29 2015 01: +0
3768,0.118,Nov 30 2015 01: +0
3396,0.119,Dec 01 2015 01: +0
3531,0.123,Dec 02 2015 01: +0
3389,0.128,Dec 03 2015 01: +0
3662,0.131,Dec 04 2015 01: +0
4675,0.131,Dec 05 2015 01: +0
4392,0.136,Dec 06 2015 01: +0
4142,0.136,Dec 07 2015 01: +0
4229,0.135,Dec 08 2015 01: +0
4650,0.136,Dec 09 2015 01: +0
3331,0.14,Dec 10 2015 01: +0
3560,0.142,Dec 11 2015 01: +0
4982,0.149,Dec 12 2015 01: +0
4259,0.149,Dec 13 2015 01: +0
3138,0.147,Dec 14 2015 01: +0
5376,0.153,Dec 15 2015 01: +0
2929,0.156,Dec 16 2015 01: +0
3653,0.161,Dec 17 2015 01: +0
3462,0.16,Dec 18 2015 01: +0
4744,0.168,Dec 19 2015 01: +0
4421,0.174,Dec 20 2015 01: +0
3872,0.177,Dec 21 2015 01: +0
3776,0.167,Dec 22 2015 01: +0
4771,0.144,Dec 23 2015 01: +0
4871,0.151,Dec 24 2015 01: +0
4912,0.174,Dec 25 2015 01: +0
4849,0.172,Dec 26 2015 01: +0
4528,0.178,Dec 27 2015 01: +0
4815,0.182,Dec 28 2015 01: +0
4766,0.184,Dec 29 2015 01: +0
4531,0.182,Dec 30 2015 01: +0
4750,0.184,Dec 31 2015 01: +0
6495,0.176,Jan 01 2016 01: +0
3893,0.173,Jan 02 2016 01: +0
4129,0.169,Jan 03 2016 01: +0
4925,0.17,Jan 04 2016 01: +0
3499,0.177,Jan 05 2016 01: +0
4722,0.181,Jan 06 2016 01: +0
4408,0.177,Jan 07 2016 01: +0
4945,0.179,Jan 08 2016 01: +0
4316,0.182,Jan 09 2016 01: +0
4384,0.189,Jan 10 2016 01: +0
4411,0.197,Jan 11 2016 01: +0
5131,0.194,Jan 12 2016 01: +0
3879,0.198,Jan 13 2016 01: +0
3728,0.195,Jan 14 2016 01: +0
4864,0.197,Jan 15 2016 01: +0
4388,0.197,Jan 16 2016 01: +0
4879,0.196,Jan 17 2016 01: +0
3729,0.198,Jan 18 2016 01: +0
3434,0.207,Jan 19 2016 01: +0
2661,0.207,Jan 20 2016 01: +0
3054,0.205,Jan 21 2016 01: +0
4047,0.208,Jan 22 2016 01: +0
4490,0.214,Jan 23 2016 01: +0
5758,0.237,Jan 24 2016 01: +0
3750,0.238,Jan 25 2016 01: +0
4541,0.241,Jan 26 2016 01: +0
3354,0.24,Jan 27 2016 01: +0
3984,0.235,Jan 28 2016 01: +0
4549,0.243,Jan 29 2016 01: +0
3923,0.249,Jan 30 2016 01: +0
4241,0.252,Jan 31 2016 01: +0
5300,0.262,Feb 01 2016 01: +0
11302,0.317,Feb 02 2016 01: +0
7190,0.36,Feb 03 2016 01: +0
6437,0.453,Feb 04 2016 01: +0
5137,0.401,Feb 05 2016 01: +0
4564,0.331,Feb 06 2016 01: +0
4131,0.297,Feb 07 2016 01: +0
2829,0.304,Feb 08 2016 01: +0
3000,0.305,Feb 09 2016 01: +0
3192,0.284,Feb 10 2016 01: +0
3375,0.304,Feb 11 2016 01: +0
3194,0.293,Feb 12 2016 01: +0
3385,0.315,Feb 13 2016 01: +0
3291,0.316,Feb 14 2016 01: +0
3518,0.343,Feb 15 2016 01: +0
3668,0.369,Feb 16 2016 01: +0
2952,0.359,Feb 17 2016 01: +0
7834,0.302,Feb 18 2016 01: +0
3580,0.306,Feb 19 2016 01: +0
3133,0.305,Feb 20 2016 01: +0
3445,0.28,Feb 21 2016 01: +0
2996,0.28,Feb 22 2016 01: +0
3105,0.271,Feb 23 2016 01: +0
2914,0.281,Feb 24 2016 01: +0
3456,0.295,Feb 25 2016 01: +0
2945,0.294,Feb 26 2016 01: +0
3847,0.292,Feb 27 2016 01: +0
2183,0.287,Feb 28 2016 01: +0
2721,0.287,Feb 29 2016 01: +0
3012,0.269,Mar 01 2016 01: +0
2499,0.28,Mar 02 2016 01: +0
2996,0.282,Mar 03 2016 01: +0
3053,0.281,Mar 04 2016 01: +0
2865,0.274,Mar 05 2016 01: +0
2653,0.263,Mar 06 2016 01: +0
2301,0.254,Mar 07 2016 01: +0
2443,0.256,Mar 08 2016 01: +0
2149,0.258,Mar 09 2016 01: +0
1949,0.265,Mar 10 2016 01: +0
2111,0.267,Mar 11 2016 01: +0
2141,0.283,Mar 12 2016 01: +0
1746,0.286,Mar 13 2016 01: +0
1956,0.292,Mar 14 2016 01: +0
1849,0.299,Mar 15 2016 01: +0
1683,0.303,Mar 16 2016 01: +0
1887,0.311,Mar 17 2016 01: +0
2303,0.296,Mar 18 2016 01: +0
1943,0.304,Mar 19 2016 01: +0
1929,0.299,Mar 20 2016 01: +0
1603,0.3,Mar 21 2016 01: +0
1523,0.302,Mar 22 2016 01: +0
1810,0.309,Mar 23 2016 01: +0
2182,0.302,Mar 24 2016 01: +0
2448,0.301,Mar 25 2016 01: +0
1878,0.308,Mar 26 2016 01: +0
2099,0.311,Mar 27 2016 01: +0
1752,0.313,Mar 28 2016 01: +0
1705,0.289,Mar 29 2016 01: +0
1800,0.29,Mar 30 2016 01: +0
2232,0.309,Mar 31 2016 01: +0
2537,0.321,Apr 01 2016 01: +0
2522,0.329,Apr 02 2016 01: +0
2759,0.295,Apr 03 2016 01: +0
1960,0.302,Apr 04 2016 01: +0
1999,0.311,Apr 05 2016 01: +0
2112,0.323,Apr 06 2016 01: +0
2462,0.319,Apr 07 2016 01: +0
2621,0.321,Apr 08 2016 01: +0
2811,0.338,Apr 09 2016 01: +0
2599,0.324,Apr 10 2016 01: +0
2232,0.327,Apr 11 2016 01: +0
1662,0.33,Apr 12 2016 01: +0
2182,0.331,Apr 13 2016 01: +0
2017,0.337,Apr 14 2016 01: +0
2471,0.332,Apr 15 2016 01: +0
2877,0.341,Apr 16 2016 01: +0
2906,0.335,Apr 17 2016 01: +0
1980,0.336,Apr 18 2016 01: +0
2307,0.331,Apr 19 2016 01: +0
1942,0.342,Apr 20 2016 01: +0
2097,0.348,Apr 21 2016 01: +0
2413,0.358,Apr 22 2016 01: +0
3468,0.393,Apr 23 2016 01: +0
2051,0.395,Apr 24 2016 01: +0
2348,0.409,Apr 25 2016 01: +0
2265,0.438,Apr 26 2016 01: +0
4558,0.478,Apr 27 2016 01: +0
2552,0.463,Apr 28 2016 01: +0
2133,0.469,Apr 29 2016 01: +0
2254,0.481,Apr 30 2016 01: +0
2329,0.486,May 01 2016 01: +0
2280,0.48,May 02 2016 01: +0
1543,0.471,May 03 2016 01: +0
1497,0.462,May 04 2016 01: +0
1442,0.449,May 05 2016 01: +0
2187,0.448,May 06 2016 01: +0
1454,0.446,May 07 2016 01: +0
1330,0.429,May 08 2016 01: +0
